"","V1","V2","V3","V4","V5"
"1",0.205479452054795,0.164383561643836,0.191780821917808,0.164383561643836,0.273972602739726
"2",0.208333333333333,0.263888888888889,0.166666666666667,0.208333333333333,0.152777777777778
"3",0.209677419354839,0.193548387096774,0.193548387096774,0.209677419354839,0.193548387096774
"4",0.203389830508475,0.169491525423729,0.169491525423729,0.203389830508475,0.254237288135593
"5",0.183333333333333,0.183333333333333,0.233333333333333,0.216666666666667,0.183333333333333
"6",0.262295081967213,0.180327868852459,0.163934426229508,0.19672131147541,0.19672131147541
"7",0.180327868852459,0.180327868852459,0.180327868852459,0.180327868852459,0.278688524590164
"8",0.232876712328767,0.246575342465753,0.205479452054795,0.136986301369863,0.178082191780822
"9",0.184615384615385,0.169230769230769,0.230769230769231,0.215384615384615,0.2
"10",0.17910447761194,0.298507462686567,0.17910447761194,0.194029850746269,0.149253731343284
"11",0.193548387096774,0.258064516129032,0.193548387096774,0.193548387096774,0.161290322580645
"12",0.1875,0.265625,0.15625,0.203125,0.1875
"13",0.166666666666667,0.316666666666667,0.166666666666667,0.166666666666667,0.183333333333333
"14",0.149253731343284,0.223880597014925,0.17910447761194,0.223880597014925,0.223880597014925
"15",0.184615384615385,0.261538461538462,0.184615384615385,0.2,0.169230769230769
"16",0.174603174603175,0.26984126984127,0.19047619047619,0.19047619047619,0.174603174603175
"17",0.19047619047619,0.26984126984127,0.206349206349206,0.158730158730159,0.174603174603175
"18",0.19047619047619,0.26984126984127,0.174603174603175,0.19047619047619,0.174603174603175
"19",0.17741935483871,0.290322580645161,0.161290322580645,0.17741935483871,0.193548387096774
"20",0.216666666666667,0.25,0.166666666666667,0.2,0.166666666666667
"21",0.169230769230769,0.307692307692308,0.169230769230769,0.169230769230769,0.184615384615385
"22",0.159420289855072,0.217391304347826,0.231884057971014,0.202898550724638,0.188405797101449
"23",0.194029850746269,0.313432835820896,0.149253731343284,0.149253731343284,0.194029850746269
"24",0.212121212121212,0.242424242424242,0.181818181818182,0.196969696969697,0.166666666666667
"25",0.218181818181818,0.2,0.218181818181818,0.181818181818182,0.181818181818182
"26",0.205882352941176,0.264705882352941,0.191176470588235,0.161764705882353,0.176470588235294
"27",0.171052631578947,0.236842105263158,0.197368421052632,0.184210526315789,0.210526315789474
"28",0.1875,0.28125,0.203125,0.15625,0.171875
"29",0.161290322580645,0.274193548387097,0.17741935483871,0.209677419354839,0.17741935483871
"30",0.193548387096774,0.32258064516129,0.161290322580645,0.161290322580645,0.161290322580645
"31",0.166666666666667,0.333333333333333,0.166666666666667,0.151515151515152,0.181818181818182
"32",0.196969696969697,0.287878787878788,0.166666666666667,0.181818181818182,0.166666666666667
"33",0.191176470588235,0.235294117647059,0.191176470588235,0.205882352941176,0.176470588235294
"34",0.166666666666667,0.272727272727273,0.196969696969697,0.166666666666667,0.196969696969697
"35",0.21875,0.25,0.171875,0.15625,0.203125
"36",0.242424242424242,0.181818181818182,0.166666666666667,0.242424242424242,0.166666666666667
"37",0.19047619047619,0.253968253968254,0.19047619047619,0.174603174603175,0.19047619047619
"38",0.166666666666667,0.333333333333333,0.166666666666667,0.151515151515152,0.181818181818182
"39",0.225806451612903,0.161290322580645,0.161290322580645,0.241935483870968,0.209677419354839
"40",0.169491525423729,0.186440677966102,0.186440677966102,0.169491525423729,0.288135593220339
"41",0.166666666666667,0.216666666666667,0.233333333333333,0.166666666666667,0.216666666666667
"42",0.209677419354839,0.17741935483871,0.17741935483871,0.241935483870968,0.193548387096774
"43",0.186440677966102,0.220338983050847,0.186440677966102,0.203389830508475,0.203389830508475
"44",0.261538461538462,0.169230769230769,0.215384615384615,0.153846153846154,0.2
"45",0.193548387096774,0.161290322580645,0.225806451612903,0.225806451612903,0.193548387096774
"46",0.184615384615385,0.215384615384615,0.230769230769231,0.2,0.169230769230769
"47",0.26865671641791,0.164179104477612,0.164179104477612,0.238805970149254,0.164179104477612
"48",0.216666666666667,0.216666666666667,0.183333333333333,0.183333333333333,0.2
"49",0.21875,0.203125,0.203125,0.203125,0.171875
"50",0.233333333333333,0.183333333333333,0.183333333333333,0.216666666666667,0.183333333333333
"51",0.245901639344262,0.213114754098361,0.163934426229508,0.19672131147541,0.180327868852459
"52",0.214285714285714,0.2,0.157142857142857,0.214285714285714,0.214285714285714
"53",0.19047619047619,0.174603174603175,0.206349206349206,0.253968253968254,0.174603174603175
"54",0.213114754098361,0.163934426229508,0.245901639344262,0.19672131147541,0.180327868852459
"55",0.183333333333333,0.2,0.2,0.216666666666667,0.2
"56",0.158730158730159,0.174603174603175,0.26984126984127,0.206349206349206,0.19047619047619
"57",0.214285714285714,0.196428571428571,0.196428571428571,0.196428571428571,0.196428571428571
"58",0.164179104477612,0.253731343283582,0.194029850746269,0.223880597014925,0.164179104477612
"59",0.216666666666667,0.183333333333333,0.183333333333333,0.183333333333333,0.233333333333333
"60",0.262295081967213,0.163934426229508,0.163934426229508,0.19672131147541,0.213114754098361
"61",0.214285714285714,0.214285714285714,0.178571428571429,0.178571428571429,0.214285714285714
"62",0.180555555555556,0.180555555555556,0.180555555555556,0.291666666666667,0.166666666666667
"63",0.193548387096774,0.161290322580645,0.17741935483871,0.161290322580645,0.306451612903226
"64",0.166666666666667,0.183333333333333,0.233333333333333,0.216666666666667,0.2
"65",0.21875,0.1875,0.203125,0.1875,0.203125
"66",0.2,0.166666666666667,0.216666666666667,0.166666666666667,0.25
"67",0.261538461538462,0.184615384615385,0.230769230769231,0.169230769230769,0.153846153846154
"68",0.2,0.216666666666667,0.183333333333333,0.183333333333333,0.216666666666667
"69",0.2,0.2,0.166666666666667,0.2,0.233333333333333
"70",0.186440677966102,0.203389830508475,0.186440677966102,0.203389830508475,0.220338983050847
"71",0.25,0.183333333333333,0.166666666666667,0.2,0.2
"72",0.209677419354839,0.161290322580645,0.193548387096774,0.161290322580645,0.274193548387097
"73",0.189655172413793,0.206896551724138,0.224137931034483,0.206896551724138,0.172413793103448
"74",0.19672131147541,0.229508196721311,0.19672131147541,0.180327868852459,0.19672131147541
"75",0.213114754098361,0.229508196721311,0.163934426229508,0.19672131147541,0.19672131147541
"76",0.209677419354839,0.17741935483871,0.258064516129032,0.17741935483871,0.17741935483871
"77",0.17741935483871,0.258064516129032,0.17741935483871,0.209677419354839,0.17741935483871
"78",0.158730158730159,0.206349206349206,0.19047619047619,0.206349206349206,0.238095238095238
"79",0.163934426229508,0.180327868852459,0.311475409836066,0.180327868852459,0.163934426229508
"80",0.214285714285714,0.178571428571429,0.214285714285714,0.196428571428571,0.196428571428571
"81",0.166666666666667,0.222222222222222,0.194444444444444,0.277777777777778,0.138888888888889
"82",0.193548387096774,0.209677419354839,0.161290322580645,0.225806451612903,0.209677419354839
"83",0.163934426229508,0.229508196721311,0.180327868852459,0.19672131147541,0.229508196721311
"84",0.213114754098361,0.180327868852459,0.213114754098361,0.19672131147541,0.19672131147541
"85",0.163934426229508,0.245901639344262,0.19672131147541,0.19672131147541,0.19672131147541
"86",0.163934426229508,0.180327868852459,0.229508196721311,0.245901639344262,0.180327868852459
"87",0.220588235294118,0.191176470588235,0.176470588235294,0.191176470588235,0.220588235294118
"88",0.169014084507042,0.183098591549296,0.183098591549296,0.309859154929577,0.154929577464789
"89",0.290322580645161,0.17741935483871,0.161290322580645,0.17741935483871,0.193548387096774
"90",0.241379310344828,0.189655172413793,0.206896551724138,0.189655172413793,0.172413793103448
"91",0.210526315789474,0.228070175438596,0.192982456140351,0.192982456140351,0.175438596491228
"92",0.2,0.16,0.266666666666667,0.186666666666667,0.186666666666667
"93",0.206896551724138,0.206896551724138,0.206896551724138,0.206896551724138,0.172413793103448
"94",0.245901639344262,0.19672131147541,0.180327868852459,0.19672131147541,0.180327868852459
"95",0.213114754098361,0.180327868852459,0.180327868852459,0.180327868852459,0.245901639344262
"96",0.277777777777778,0.194444444444444,0.194444444444444,0.166666666666667,0.166666666666667
"97",0.216216216216216,0.175675675675676,0.202702702702703,0.22972972972973,0.175675675675676
"98",0.225352112676056,0.23943661971831,0.154929577464789,0.183098591549296,0.197183098591549
"99",0.27027027027027,0.175675675675676,0.135135135135135,0.202702702702703,0.216216216216216
"100",0.209677419354839,0.241935483870968,0.17741935483871,0.193548387096774,0.17741935483871
"101",0.180327868852459,0.245901639344262,0.213114754098361,0.180327868852459,0.180327868852459
"102",0.205882352941176,0.220588235294118,0.191176470588235,0.220588235294118,0.161764705882353
"103",0.193548387096774,0.209677419354839,0.193548387096774,0.17741935483871,0.225806451612903
"104",0.191176470588235,0.205882352941176,0.191176470588235,0.25,0.161764705882353
"105",0.233333333333333,0.166666666666667,0.2,0.166666666666667,0.233333333333333
"106",0.183333333333333,0.216666666666667,0.233333333333333,0.183333333333333,0.183333333333333
"107",0.245901639344262,0.213114754098361,0.213114754098361,0.163934426229508,0.163934426229508
"108",0.180327868852459,0.180327868852459,0.180327868852459,0.229508196721311,0.229508196721311
"109",0.183333333333333,0.183333333333333,0.216666666666667,0.2,0.216666666666667
"110",0.193548387096774,0.193548387096774,0.225806451612903,0.161290322580645,0.225806451612903
"111",0.245901639344262,0.213114754098361,0.180327868852459,0.19672131147541,0.163934426229508
"112",0.245614035087719,0.175438596491228,0.228070175438596,0.175438596491228,0.175438596491228
"113",0.169014084507042,0.169014084507042,0.267605633802817,0.225352112676056,0.169014084507042
"114",0.206896551724138,0.172413793103448,0.172413793103448,0.224137931034483,0.224137931034483
"115",0.186440677966102,0.186440677966102,0.186440677966102,0.23728813559322,0.203389830508475
"116",0.2,0.216666666666667,0.183333333333333,0.166666666666667,0.233333333333333
"117",0.1875,0.21875,0.171875,0.1875,0.234375
"118",0.181818181818182,0.2,0.2,0.2,0.218181818181818
"119",0.229508196721311,0.19672131147541,0.180327868852459,0.19672131147541,0.19672131147541
"120",0.209677419354839,0.161290322580645,0.225806451612903,0.17741935483871,0.225806451612903
"121",0.278688524590164,0.213114754098361,0.163934426229508,0.163934426229508,0.180327868852459
"122",0.2,0.216666666666667,0.183333333333333,0.216666666666667,0.183333333333333
"123",0.192982456140351,0.175438596491228,0.192982456140351,0.245614035087719,0.192982456140351
"124",0.186440677966102,0.186440677966102,0.23728813559322,0.220338983050847,0.169491525423729
"125",0.214285714285714,0.185714285714286,0.171428571428571,0.214285714285714,0.214285714285714
"126",0.241935483870968,0.209677419354839,0.193548387096774,0.17741935483871,0.17741935483871
"127",0.169491525423729,0.23728813559322,0.203389830508475,0.169491525423729,0.220338983050847
"128",0.266666666666667,0.186666666666667,0.186666666666667,0.2,0.16
"129",0.23728813559322,0.169491525423729,0.186440677966102,0.203389830508475,0.203389830508475
"130",0.19672131147541,0.213114754098361,0.19672131147541,0.213114754098361,0.180327868852459
"131",0.213114754098361,0.180327868852459,0.180327868852459,0.229508196721311,0.19672131147541
"132",0.203389830508475,0.203389830508475,0.186440677966102,0.203389830508475,0.203389830508475
"133",0.2,0.2,0.2,0.233333333333333,0.166666666666667
"134",0.174603174603175,0.238095238095238,0.174603174603175,0.222222222222222,0.19047619047619
"135",0.238095238095238,0.158730158730159,0.238095238095238,0.19047619047619,0.174603174603175
"136",0.229508196721311,0.19672131147541,0.180327868852459,0.180327868852459,0.213114754098361
"137",0.171875,0.234375,0.1875,0.171875,0.234375
"138",0.161290322580645,0.17741935483871,0.290322580645161,0.193548387096774,0.17741935483871
"139",0.213114754098361,0.19672131147541,0.180327868852459,0.229508196721311,0.180327868852459
"140",0.278688524590164,0.180327868852459,0.180327868852459,0.163934426229508,0.19672131147541
"141",0.158730158730159,0.206349206349206,0.206349206349206,0.238095238095238,0.19047619047619
"142",0.17741935483871,0.17741935483871,0.17741935483871,0.258064516129032,0.209677419354839
"143",0.1875,0.1875,0.203125,0.21875,0.203125
"144",0.174603174603175,0.19047619047619,0.19047619047619,0.19047619047619,0.253968253968254
"145",0.263157894736842,0.175438596491228,0.192982456140351,0.192982456140351,0.175438596491228
"146",0.163934426229508,0.163934426229508,0.213114754098361,0.245901639344262,0.213114754098361
"147",0.172413793103448,0.224137931034483,0.206896551724138,0.224137931034483,0.172413793103448
"148",0.238095238095238,0.19047619047619,0.174603174603175,0.222222222222222,0.174603174603175
"149",0.245901639344262,0.163934426229508,0.180327868852459,0.213114754098361,0.19672131147541
"150",0.183333333333333,0.2,0.183333333333333,0.2,0.233333333333333
"151",0.241935483870968,0.209677419354839,0.209677419354839,0.17741935483871,0.161290322580645
"152",0.2,0.216666666666667,0.2,0.2,0.183333333333333
"153",0.174603174603175,0.222222222222222,0.158730158730159,0.253968253968254,0.19047619047619
"154",0.161290322580645,0.193548387096774,0.161290322580645,0.32258064516129,0.161290322580645
"155",0.2,0.166666666666667,0.2,0.216666666666667,0.216666666666667
"156",0.181818181818182,0.2,0.2,0.218181818181818,0.2
"157",0.17741935483871,0.209677419354839,0.193548387096774,0.225806451612903,0.193548387096774
